experiment, filename , dur , f0mnhz , f0mdhz , f0sdhz , f0mihz , f0mahz , f0rghz , f0mnvst , f0mdvst , f0sdvst , f0mivst , f0mavst , f0rgvst, inmn , inmd , inrange , jitloc , jitrap , jitppq5 , periodsd , shimloc , shimapq11 , shimapq3 , h1mh2mn , slopen0114 , slopen5228 , mnHNR , mnNHR, jitlocvr , jitrapvr , shimlocvr , shimapq3vr 
F0-Intensity,F_5_4_con_High_Loud,2.111,261.4,268.4,29.2,204.9,313.3,108.5,96.25,96.82,1.96,12.42,19.69,7.27,69,68.4,32.7,0.00564,0.00114,0.00219,0.0004,0.09861,0.10232,0.04108,3.08,-14,-16.2,18.2,0.0568,0.00564,0.00114,0.09861,0.04108
F0-Intensity,F_5_4_con_High_Neut,2.111,261.4,268.4,29.2,204.9,313.4,108.5,96.25,96.82,1.96,12.42,19.69,7.27,66,65.4,32.7,0.00563,0.00114,0.00218,0.0004,0.09855,0.10149,0.04087,3.08,-14,-16.2,18.2,0.0569,0.00563,0.00114,0.09855,0.04087
F0-Intensity,F_5_4_con_High_Quie,2.111,261.4,268.4,29.2,204.9,313.3,108.5,96.25,96.82,1.96,12.42,19.69,7.26,62,61.4,32.7,0.00563,0.00113,0.00218,0.0004,0.09798,0.10184,0.0404,3.07,-14,-16.2,18.2,0.0569,0.00563,0.00113,0.09798,0.0404
F0-Intensity,F_5_4_con_Low_Loud,2.111,189.3,192.8,21.1,148.1,226.4,78.4,90.67,91.09,1.95,6.81,14.06,7.26,69,68.5,32.4,0.00681,0.00133,0.00211,0.0006,0.08674,0.08066,0.03142,1.21,-13.8,-15.6,16.8,0.0631,0.00681,0.00133,0.08674,0.03142
F0-Intensity,F_5_4_con_Low_Neut,2.111,189.3,192.8,21.1,148.1,226.4,78.4,90.67,91.09,1.95,6.81,14.06,7.26,66,65.5,32.4,0.0068,0.00133,0.00212,0.0006,0.08631,0.08068,0.03142,1.22,-13.8,-15.6,16.9,0.061,0.0068,0.00133,0.08631,0.03142
F0-Intensity,F_5_4_con_Low_Quie,2.111,189.3,192.8,21.1,148.1,226.4,78.4,90.67,91.09,1.95,6.81,14.06,7.26,62,61.5,32.4,0.0068,0.00133,0.00212,0.0006,0.08706,0.08109,0.03132,1.2,-13.8,-15.6,16.9,0.0611,0.0068,0.00133,0.08701,0.03128
F0-Intensity,F_5_4_con_Mid_Loud,2.111,225.5,231.7,25.1,176.7,269.1,92.4,93.7,94.27,1.96,9.86,17.13,7.27,69,68.5,33.3,0.00685,0.00151,0.00281,0.0005,0.08794,0.10272,0.02826,0.73,-14.5,-16.3,17.4,0.0713,0.00685,0.00151,0.08794,0.02826
F0-Intensity,F_5_4_con_Mid_Neut,2.111,225.6,231.7,25.1,176.7,269.1,92.4,93.7,94.27,1.96,9.86,17.13,7.27,66,65.5,33.3,0.00686,0.00151,0.0028,0.0005,0.08817,0.10228,0.0286,0.75,-14.5,-16.3,17.4,0.0714,0.00686,0.00151,0.08817,0.0286
F0-Intensity,F_5_4_con_Mid_Quie,2.111,225.6,231.7,25.1,176.7,269.1,92.4,93.7,94.27,1.96,9.86,17.13,7.27,62,61.5,33.3,0.00687,0.00151,0.00279,0.0005,0.08798,0.10271,0.02854,0.76,-14.5,-16.3,17.4,0.0715,0.00687,0.00151,0.08798,0.02854
F0-Intensity,F_5_5_con_High_Loud,2.36,261.5,250.6,40.8,205.2,342.9,137.7,96.16,95.63,2.64,12.45,21.33,8.88,69,67.4,21.9,0.00608,0.00124,0.00248,0.0006,0.09015,0.08631,0.03376,3.9,-11.6,-13.5,16.7,0.0768,0.00608,0.00124,0.09015,0.03376
F0-Intensity,F_5_5_con_High_Neut,2.36,261.5,250.6,40.8,205.2,342.9,137.7,96.16,95.63,2.64,12.45,21.33,8.88,66,64.4,21.9,0.00608,0.00124,0.00248,0.0006,0.09017,0.08632,0.03377,3.9,-11.6,-13.5,16.7,0.0768,0.00608,0.00124,0.09017,0.03377
F0-Intensity,F_5_5_con_High_Quie,2.36,261.5,250.6,40.8,205.2,342.9,137.7,96.16,95.63,2.64,12.45,21.33,8.88,62,60.4,21.9,0.00608,0.00124,0.00248,0.0006,0.09015,0.0863,0.03376,3.9,-11.6,-13.5,16.7,0.0768,0.00608,0.00124,0.09015,0.03376
F0-Intensity,F_5_5_con_Low_Loud,2.36,189.2,181,29.6,148.8,248.4,99.6,90.56,90,2.65,6.88,15.75,8.86,69,68,20.8,0.00883,0.00198,0.00394,0.0008,0.10512,0.11861,0.0349,1.37,-11.9,-12.9,15.5,0.0986,0.00883,0.00198,0.10512,0.0349
F0-Intensity,F_5_5_con_Low_Neut,2.36,189.2,181,29.6,148.8,248.4,99.6,90.56,90,2.65,6.88,15.75,8.87,66,65,20.8,0.00878,0.0019,0.00384,0.0008,0.09953,0.11732,0.0306,1.33,-11.9,-12.9,15.5,0.099,0.00878,0.0019,0.09953,0.0306
F0-Intensity,F_5_5_con_Low_Quie,2.36,189.2,181,29.6,148.8,248.4,99.6,90.56,90,2.65,6.88,15.75,8.87,62,61,20.8,0.00882,0.00198,0.00394,0.0008,0.10487,0.1188,0.03475,1.36,-11.9,-12.9,15.5,0.0987,0.00882,0.00198,0.10487,0.03475
F0-Intensity,F_5_5_con_Mid_Loud,2.36,224.9,215.4,35.1,177.3,295.1,117.8,93.55,93.01,2.64,9.91,18.73,8.82,69,68.2,22.5,0.00793,0.00191,0.0039,0.0007,0.09119,0.11034,0.02495,3.52,-12.9,-14.6,16.6,0.0901,0.00793,0.00191,0.09119,0.02495
F0-Intensity,F_5_5_con_Mid_Neut,2.36,224.9,215.4,35.1,177.3,295.1,117.8,93.55,93.01,2.64,9.91,18.73,8.82,66,65.2,22.5,0.00794,0.0019,0.00389,0.0007,0.09084,0.10667,0.02479,3.52,-12.9,-14.6,16.6,0.0904,0.00794,0.0019,0.09084,0.02479
F0-Intensity,F_5_5_con_Mid_Quie,2.36,224.9,215.4,35.1,177.3,295.1,117.8,93.55,93.01,2.64,9.91,18.73,8.82,62,61.2,22.5,0.00794,0.0019,0.00389,0.0007,0.09085,0.10669,0.02479,3.52,-12.9,-14.6,16.6,0.0904,0.00794,0.0019,0.09085,0.02479
F0-Intensity,F_5_6_con_High_Loud,2.081,260.5,254.5,32.6,201.3,313.8,112.6,96.17,95.9,2.17,12.12,19.8,7.69,69,66.9,20.7,0.00518,0.00117,0.00217,0.0005,0.08012,0.08184,0.03006,5.07,-14.1,-19.6,19.6,0.0525,0.00518,0.00117,0.08012,0.03006
F0-Intensity,F_5_6_con_High_Neut,2.081,260.5,254.5,32.6,201.3,313.9,112.6,96.17,95.9,2.17,12.12,19.8,7.69,66,63.9,20.7,0.00516,0.00116,0.00216,0.0005,0.07956,0.07873,0.02968,5,-14.1,-19.6,19.6,0.0526,0.00516,0.00116,0.07956,0.02968
F0-Intensity,F_5_6_con_High_Quie,2.081,260.5,254.5,32.6,201.3,313.9,112.6,96.17,95.9,2.17,12.12,19.8,7.69,62,59.9,20.7,0.00516,0.00116,0.00216,0.0005,0.08023,0.07961,0.02989,5.03,-14.1,-19.6,19.6,0.0526,0.00516,0.00116,0.08023,0.02989
F0-Intensity,F_5_6_con_Low_Loud,2.081,188.6,183.9,23.6,145.6,226.6,81,90.58,90.28,2.17,6.52,14.16,7.65,69,66.8,20,0.00689,0.0014,0.00312,0.0007,0.07113,0.07671,0.023,3.62,-13.5,-19.3,18.1,0.0537,0.00689,0.0014,0.07113,0.023
F0-Intensity,F_5_6_con_Low_Neut,2.081,188.6,183.9,23.6,145.6,226.6,81,90.58,90.28,2.17,6.51,14.16,7.65,66,63.8,20,0.0069,0.00141,0.00311,0.0007,0.0715,0.07719,0.02296,3.73,-13.5,-19.3,18.1,0.0536,0.0069,0.00141,0.0715,0.02296
F0-Intensity,F_5_6_con_Low_Quie,2.081,188.6,183.9,23.6,145.6,226.6,81,90.58,90.28,2.17,6.52,14.16,7.65,62,59.8,20,0.00689,0.0014,0.00312,0.0007,0.07112,0.07668,0.023,3.62,-13.5,-19.3,18.1,0.0537,0.00689,0.0014,0.07112,0.023
F0-Intensity,F_5_6_con_Mid_Loud,2.081,224.6,219,28,173.8,270.4,96.6,93.6,93.29,2.16,9.57,17.21,7.64,69,66.8,21.4,0.00566,0.00116,0.00235,0.0006,0.07243,0.07271,0.02398,4.76,-13.5,-20.6,18.9,0.0426,0.00566,0.00116,0.07243,0.02398
F0-Intensity,F_5_6_con_Mid_Neut,2.081,224.6,219,28,173.8,270.4,96.6,93.6,93.29,2.16,9.57,17.21,7.64,66,63.8,21.4,0.00566,0.00116,0.00235,0.0006,0.07242,0.07268,0.02397,4.76,-13.5,-20.6,18.9,0.0426,0.00566,0.00116,0.07242,0.02397
F0-Intensity,F_5_6_con_Mid_Quie,2.081,224.6,219,28,173.8,270.4,96.6,93.6,93.29,2.16,9.57,17.21,7.64,62,59.8,21.4,0.00566,0.00116,0.00235,0.0006,0.07244,0.07271,0.02398,4.76,-13.5,-20.6,18.9,0.0426,0.00566,0.00116,0.07244,0.02398
F0-Intensity,F_5_7_con_High_Loud,2.226,258,247.4,42.7,189.2,365.7,176.5,95.9,95.41,2.82,11.04,22.45,11.4,69,68.2,25.1,0.00639,0.00118,0.00244,0.0007,0.10018,0.1112,0.03092,4.95,-11.9,-16.2,18,0.0553,0.00639,0.00118,0.10018,0.03092
F0-Intensity,F_5_7_con_High_Neut,2.226,258,247.4,42.7,189.2,365.7,176.5,95.9,95.41,2.82,11.04,22.45,11.4,66,65.2,25.1,0.00638,0.00117,0.00243,0.0007,0.1,0.11137,0.03086,4.94,-11.9,-16.2,18,0.0553,0.00638,0.00117,0.1,0.03086
F0-Intensity,F_5_7_con_High_Quie,2.226,258,247.4,42.7,189.2,365.7,176.5,95.9,95.41,2.82,11.04,22.45,11.4,62,61.2,25.1,0.00639,0.00117,0.00243,0.0007,0.09731,0.10706,0.0304,4.97,-11.9,-16.2,18,0.0559,0.00639,0.00117,0.09731,0.0304
F0-Intensity,F_5_7_con_Low_Loud,2.226,185.9,178.3,30.7,135.6,253.8,118.3,90.23,89.74,2.8,5.36,16.13,10.76,69,68.1,23.5,0.00839,0.00161,0.00333,0.0009,0.08946,0.09779,0.03055,3.04,-11.5,-15.6,16.4,0.0713,0.00839,0.00161,0.08946,0.03055
F0-Intensity,F_5_7_con_Low_Neut,2.226,186,178.2,30.7,135.6,254.4,118.8,90.24,89.73,2.8,5.36,16.17,10.8,66,65.1,23.5,0.00843,0.00164,0.0034,0.0009,0.09329,0.09957,0.03188,2.97,-11.5,-15.6,16.4,0.0694,0.00843,0.00164,0.09329,0.03188
F0-Intensity,F_5_7_con_Low_Quie,2.226,185.9,178.3,30.7,135.6,253.8,118.3,90.23,89.74,2.8,5.36,16.13,10.76,62,61.1,23.5,0.00839,0.00161,0.00333,0.0009,0.08943,0.09663,0.03056,3.03,-11.5,-15.6,16.4,0.0713,0.00839,0.00161,0.08943,0.03056
F0-Intensity,F_5_7_con_Mid_Loud,2.226,224.7,214.8,39.2,163.4,314.4,151,93.49,92.97,2.95,8.5,19.81,11.31,69,68.2,24.8,0.00669,0.00117,0.0024,0.0008,0.09958,0.10887,0.02778,3.53,-12,-16.9,17.5,0.0567,0.00669,0.00117,0.09958,0.02778
F0-Intensity,F_5_7_con_Mid_Neut,2.226,224.7,214.8,39.2,163.4,314.9,151.6,93.49,92.97,2.95,8.5,19.81,11.31,66,65.2,24.8,0.0067,0.00117,0.00239,0.0008,0.10215,0.11351,0.02921,3.5,-12,-16.9,17.5,0.0569,0.0067,0.00117,0.10215,0.02921
F0-Intensity,F_5_7_con_Mid_Quie,2.226,224.7,214.9,39.2,163.4,315.2,151.9,93.49,92.97,2.95,8.5,19.81,11.31,62,61.2,24.8,0.00669,0.00117,0.0024,0.0008,0.09752,0.1086,0.02785,3.51,-12,-16.9,17.5,0.0569,0.00669,0.00117,0.09752,0.02785
F0-Intensity,F_5_8_con_High_Loud,2.013,258.7,250.2,31.8,217.6,323.7,106.2,96.05,95.61,2.11,13.46,20.34,6.88,69,67.3,29.1,0.0069,0.00183,0.0034,0.0005,0.08231,0.06817,0.02865,8.29,-15.3,-18.7,17,0.0852,0.0069,0.00183,0.08231,0.02865
F0-Intensity,F_5_8_con_High_Neut,2.013,258.7,250.2,31.9,217.6,323.7,106.2,96.05,95.6,2.11,13.46,20.34,6.88,66,64.3,29.1,0.00686,0.00182,0.00338,0.0005,0.08257,0.07178,0.02891,8.3,-15.3,-18.7,17,0.085,0.00686,0.00182,0.08257,0.02891
F0-Intensity,F_5_8_con_High_Quie,2.013,259,250.8,31.8,217.7,319.8,102.2,96.07,95.65,2.11,13.47,20.13,6.66,62,60.3,29.1,0.00786,0.00185,0.00397,0.0005,0.08414,0.05993,0.03194,7.34,-15.3,-18.7,17,0.0907,0.00786,0.00185,0.08414,0.03194
F0-Intensity,F_5_8_con_Low_Loud,2.013,186.5,178.7,23,157.6,240.6,83,90.39,89.78,2.1,7.88,15.2,7.32,69,67.6,28.4,0.00959,0.00267,0.00505,0.0007,0.08338,0.06631,0.03071,0.55,-16.2,-15.7,16.2,0.1002,0.00959,0.00267,0.08338,0.03071
F0-Intensity,F_5_8_con_Low_Neut,2.013,186.5,178.8,23,157.6,240.6,83,90.39,89.78,2.1,7.88,15.2,7.32,66,64.6,28.4,0.0084,0.00211,0.00378,0.0007,0.08629,0.06342,0.02866,0.54,-16.2,-15.7,16.3,0.0904,0.0084,0.00211,0.08629,0.02866
F0-Intensity,F_5_8_con_Low_Quie,2.013,186.5,178.7,23,157.6,240.6,83,90.39,89.78,2.1,7.88,15.2,7.32,62,60.6,28.4,0.00959,0.00267,0.00505,0.0007,0.08344,0.06635,0.03078,0.54,-16.2,-15.7,16.2,0.1002,0.00959,0.00267,0.08344,0.03078
F0-Intensity,F_5_8_con_Mid_Loud,2.013,222.7,214.6,27.2,187.8,276.3,88.6,93.46,92.95,2.09,10.91,17.6,6.68,69,67.5,29.5,0.00805,0.00201,0.00399,0.0005,0.08979,0.07354,0.0329,3.32,-15.8,-19.3,16.9,0.0993,0.00805,0.00201,0.08979,0.0329
F0-Intensity,F_5_8_con_Mid_Neut,2.013,222.7,214.6,27.2,187.8,276.3,88.6,93.46,92.95,2.09,10.91,17.6,6.68,66,64.5,29.5,0.00805,0.00201,0.00399,0.0005,0.0898,0.07356,0.0329,3.32,-15.8,-19.3,16.9,0.0993,0.00805,0.00201,0.0898,0.0329
F0-Intensity,F_5_8_con_Mid_Quie,2.013,222.7,214.6,27.2,187.8,276.3,88.6,93.46,92.95,2.09,10.91,17.6,6.68,62,60.5,29.5,0.00805,0.00201,0.00399,0.0005,0.08981,0.07359,0.03291,3.32,-15.8,-19.3,16.9,0.0993,0.00805,0.00201,0.08981,0.03291
F0-Intensity,M_1_1_con_High_Loud,1.797,113.3,111.6,16.1,91.2,137.6,46.4,81.72,81.63,2.45,-1.59,5.52,7.11,68,67.5,21.1,0.01565,0.00411,0.00832,0.0012,0.11874,0.11315,0.05503,-1.49,-18.8,-21.7,14.8,0.088,0.01565,0.00411,0.11874,0.05503
F0-Intensity,M_1_1_con_High_Neut,1.797,113.3,111.6,16.1,91.2,137.6,46.4,81.72,81.63,2.45,-1.59,5.52,7.11,64,63.5,21.1,0.01565,0.0041,0.00831,0.0012,0.11889,0.1134,0.05516,-1.52,-18.8,-21.7,14.8,0.0883,0.01565,0.0041,0.11889,0.05516
F0-Intensity,M_1_1_con_High_Quie,1.797,113.3,111.6,16.1,91.2,137.6,46.4,81.72,81.63,2.45,-1.59,5.52,7.11,61,60.5,21.1,0.01566,0.00411,0.00833,0.0012,0.11864,0.1137,0.05508,-1.52,-18.8,-21.7,14.8,0.088,0.01566,0.00411,0.11864,0.05508
F0-Intensity,M_1_1_con_Low_Loud,1.797,90.7,90.5,6.6,76.9,98.6,21.6,77.99,78.01,1.29,-4.54,-0.25,4.29,68,67.9,19.7,0.01522,0.00213,0.00493,0.0008,0.18921,0.19645,0.07793,-1.03,-20.8,-25.4,14.5,0.0979,0.01522,0.00213,0.18921,0.07793
F0-Intensity,M_1_1_con_Low_Neut,1.797,90.7,90.5,6.6,76.9,98.6,21.7,77.99,78.01,1.29,-4.54,-0.24,4.29,64,63.9,19.7,0.01511,0.00209,0.00488,0.0008,0.18997,0.19448,0.07901,-1.05,-20.8,-25.4,14.5,0.0979,0.01511,0.00209,0.18997,0.07901
F0-Intensity,M_1_1_con_Low_Quie,1.797,90.8,91.1,6.6,75.9,98.5,22.6,78,78.11,1.3,-4.77,-0.27,4.5,61,60.9,19.7,0.01788,0.00396,0.00878,0.001,0.14809,0.07526,0.06025,-0.06,-20.8,-25.1,13.8,0.1479,0.01788,0.00396,0.14809,0.06025
F0-Intensity,M_1_1_con_Mid_Loud,1.797,97.1,95.3,13.6,78.5,118.1,39.7,79.04,78.89,2.42,-4.2,2.88,7.08,68,67.7,21,0.01644,0.00463,0.00883,0.0014,0.13382,0.1353,0.05967,-1.72,-18.8,-21,13.8,0.102,0.01644,0.00463,0.13382,0.05967
F0-Intensity,M_1_1_con_Mid_Neut,1.797,97.1,95.3,13.6,78.5,118.1,39.7,79.04,78.89,2.42,-4.2,2.88,7.08,64,63.7,21,0.01644,0.00463,0.00883,0.0014,0.13382,0.13528,0.05966,-1.72,-18.8,-21,13.8,0.102,0.01644,0.00463,0.13382,0.05966
F0-Intensity,M_1_1_con_Mid_Quie,1.797,97.1,95.3,13.6,78.5,118.1,39.7,79.04,78.89,2.42,-4.2,2.88,7.08,61,60.7,21,0.01644,0.00463,0.00883,0.0014,0.13381,0.1353,0.05967,-1.72,-18.8,-21,13.8,0.102,0.01644,0.00463,0.13381,0.05967
F0-Intensity,M_1_2_con_High_Loud,1.829,112.6,106.9,19.5,86.9,145.2,58.3,81.53,80.88,2.97,-2.43,6.44,8.87,68,66.8,24.2,0.00928,0.00313,0.00618,0.0022,0.0987,0.06858,0.04815,-1.52,-18.3,-18.1,15.9,0.0924,0.00928,0.00313,0.0987,0.04815
F0-Intensity,M_1_2_con_High_Neut,1.829,112.6,106.9,19.5,86.9,145.2,58.3,81.53,80.88,2.97,-2.43,6.44,8.87,64,62.8,24.2,0.00928,0.00313,0.00618,0.0022,0.09871,0.06859,0.04815,-1.52,-18.3,-18.1,15.9,0.0924,0.00928,0.00313,0.09871,0.04815
F0-Intensity,M_1_2_con_High_Quie,1.829,112.6,106.9,19.5,86.9,145.2,58.3,81.53,80.88,2.97,-2.44,6.43,8.87,61,59.8,24.2,0.00936,0.00316,0.00621,0.0022,0.09936,0.06981,0.04841,-1.5,-18.3,-18.1,15.9,0.0925,0.00936,0.00316,0.09936,0.04841
F0-Intensity,M_1_2_con_Low_Loud,1.829,93.8,92.1,7.4,80.7,103.6,22.8,78.57,78.29,1.38,-3.7,0.6,4.3,68,66.6,22.7,0.01163,0.00348,0.00752,0.0031,0.15547,0.1323,0.06017,-2.71,-18.5,-18.5,13.6,0.1127,0.01182,0.00354,0.15547,0.06017
F0-Intensity,M_1_2_con_Low_Neut,1.829,93.8,92.1,7.4,80.8,103.6,22.8,78.57,78.29,1.38,-3.7,0.61,4.31,64,62.6,22.7,0.01218,0.00346,0.0077,0.0028,0.12747,0.15901,0.05784,-4.02,-18.5,-18.6,13.6,0.1121,0.01218,0.00346,0.12747,0.05784
F0-Intensity,M_1_2_con_Low_Quie,1.829,93.8,92.1,7.4,80.8,103.6,22.9,78.57,78.29,1.38,-3.7,0.61,4.31,61,59.6,22.7,0.01217,0.00324,0.00748,0.0028,0.12763,0.14149,0.05491,-3.94,-18.5,-18.6,13.6,0.1128,0.01217,0.00324,0.12763,0.05491
F0-Intensity,M_1_2_con_Mid_Loud,1.829,105.1,107.1,13.6,83.1,125,41.9,80.45,80.92,2.29,-3.21,3.86,7.07,68,66.7,22.2,0.01424,0.00486,0.00988,0.0025,0.1489,0.18503,0.06854,-2.1,-19.4,-18.1,14.1,0.1231,0.01424,0.00486,0.1489,0.06854
F0-Intensity,M_1_2_con_Mid_Neut,1.829,105.1,107.1,13.6,83.1,125,41.9,80.45,80.92,2.29,-3.21,3.86,7.07,64,62.7,22.2,0.01428,0.00489,0.00991,0.0025,0.1477,0.18115,0.0662,-2.1,-19.4,-18.1,14.1,0.1232,0.01428,0.00489,0.1477,0.0662
F0-Intensity,M_1_2_con_Mid_Quie,1.829,105.1,107.1,13.6,83.1,125,41.9,80.45,80.92,2.29,-3.21,3.86,7.07,61,59.7,22.2,0.01424,0.00486,0.00988,0.0025,0.14891,0.18506,0.06859,-2.11,-19.4,-18.1,14.1,0.1231,0.01424,0.00486,0.14891,0.06859
F0-Intensity,M_1_3_con_High_Loud,2.276,111.7,106.5,20.7,85.8,153.3,67.6,81.36,80.82,3.09,-2.66,7.4,10.06,68,66,23,0.01108,0.00241,0.00466,0.0027,0.10494,0.08997,0.04277,0.22,-20,-22.8,15.6,0.0788,0.01108,0.00241,0.10494,0.04277
F0-Intensity,M_1_3_con_High_Neut,2.276,111.7,106.5,20.7,85.7,153.3,67.6,81.36,80.82,3.08,-2.66,7.4,10.06,64,62,23,0.01097,0.00237,0.00461,0.0027,0.10419,0.08896,0.04408,0.3,-20,-22.8,15.6,0.0789,0.01097,0.00237,0.10419,0.04408
F0-Intensity,M_1_3_con_High_Quie,2.276,111.7,106.5,20.7,85.8,153.3,67.5,81.36,80.81,3.09,-2.66,7.4,10.06,61,59,23,0.01094,0.00236,0.00461,0.0027,0.10611,0.08998,0.04541,0.3,-20,-22.8,15.6,0.0789,0.01094,0.00236,0.10611,0.04541
F0-Intensity,M_1_3_con_Low_Loud,2.276,92.4,92.1,11.5,75.4,110,34.6,78.23,78.31,2.14,-4.89,1.65,6.54,68,65.7,22.3,0.01403,0.00353,0.00505,0.0028,0.07286,0.0657,0.03494,-5.15,-20.3,-23.6,14.8,0.1209,0.01403,0.00353,0.07286,0.03494
F0-Intensity,M_1_3_con_Low_Neut,2.276,92.5,92.4,11.5,75.4,110,34.6,78.25,78.36,2.13,-4.89,1.65,6.53,64,61.7,22.3,0.01474,0.00438,0.00453,0.003,0.10524,0.22769,0.04414,-1.62,-20.3,-23.6,14.8,0.1299,0.01474,0.00438,0.10524,0.04414
F0-Intensity,M_1_3_con_Low_Quie,2.276,92.5,92.4,11.5,75.4,110,34.6,78.25,78.36,2.13,-4.89,1.65,6.53,61,58.7,22.3,0.01474,0.00438,0.00453,0.003,0.10524,0.22762,0.04415,-1.62,-20.3,-23.6,14.8,0.1299,0.01474,0.00438,0.10524,0.04415
F0-Intensity,M_1_3_con_Mid_Loud,2.276,98.5,95.6,17.1,76,131.5,55.5,79.22,78.94,2.92,-4.75,4.74,9.49,68,66.2,22.7,0.01512,0.0043,0.00784,0.0026,0.10166,0.11162,0.03364,1.52,-20.7,-23.1,15.2,0.0978,0.01512,0.0043,0.10166,0.03364
F0-Intensity,M_1_3_con_Mid_Neut,2.276,98.6,95.6,17.1,76,131.5,55.5,79.23,78.94,2.92,-4.75,4.75,9.5,64,62.2,22.7,0.01825,0.00548,0.00786,0.0031,0.13796,0.13203,0.05359,1.7,-20.7,-23.1,15.1,0.1016,0.01825,0.00548,0.13796,0.05359
F0-Intensity,M_1_3_con_Mid_Quie,2.276,98.6,95.6,17.1,76,131.5,55.5,79.23,78.94,2.92,-4.75,4.75,9.49,61,59.2,22.7,0.01808,0.00536,0.00788,0.0031,0.12372,0.14349,0.04845,1.65,-20.7,-23.1,15,0.1018,0.01808,0.00536,0.12372,0.04845
F0-Intensity,M_1_4_con_High_Loud,1.636,113.9,115.8,9.7,96.4,130,33.6,81.92,82.27,1.47,-0.63,4.54,5.18,68,67.7,27.6,0.00928,0.00158,0.00381,0.0007,0.12857,0.12633,0.05354,-1.23,-17,-16.7,15.9,0.048,0.00928,0.00158,0.12857,0.05354
F0-Intensity,M_1_4_con_High_Neut,1.636,113.9,115.8,9.7,96.4,130,33.6,81.92,82.27,1.47,-0.63,4.54,5.18,64,63.7,27.6,0.00928,0.00158,0.00381,0.0007,0.12856,0.12632,0.05354,-1.23,-17,-16.7,15.9,0.048,0.00928,0.00158,0.12856,0.05354
F0-Intensity,M_1_4_con_High_Quie,1.636,113.9,115.8,9.7,96.4,130,33.6,81.92,82.27,1.47,-0.63,4.54,5.18,61,60.7,27.6,0.00928,0.00158,0.00381,0.0007,0.12858,0.12632,0.05355,-1.23,-17,-16.7,15.9,0.048,0.00928,0.00158,0.12858,0.05355
F0-Intensity,M_1_4_con_Low_Loud,1.636,84.8,85.4,5.3,75.5,93.3,17.7,76.84,77,1.09,-4.86,-1.21,3.65,68,67.7,26.8,0.01556,0.00516,0.00962,0.0007,0.1081,0.13893,0.04161,-2.4,-17.1,-15.6,14.3,0.0741,0.01556,0.00516,0.1081,0.04161
F0-Intensity,M_1_4_con_Low_Neut,1.636,84.8,85.4,5.3,75.5,93.3,17.7,76.84,77,1.09,-4.86,-1.21,3.65,64,63.7,26.8,0.01556,0.00516,0.00962,0.0007,0.1081,0.13894,0.04161,-2.4,-17.1,-15.6,14.3,0.0741,0.01556,0.00516,0.1081,0.04161
F0-Intensity,M_1_4_con_Low_Quie,1.636,84.8,85.4,5.3,75.5,93.3,17.7,76.84,77,1.09,-4.86,-1.21,3.65,61,60.7,26.8,0.01556,0.00516,0.00962,0.0007,0.10809,0.13893,0.0416,-2.4,-17.1,-15.6,14.3,0.0741,0.01556,0.00516,0.10809,0.0416
F0-Intensity,M_1_4_con_Mid_Loud,1.636,97.6,98.7,8.3,82.6,111.5,28.9,79.25,79.5,1.49,-3.3,1.89,5.18,68,67.7,27.9,0.01087,0.00227,0.00489,0.0009,0.12081,0.16082,0.03494,-5.55,-16.9,-16.6,14.4,0.081,0.01087,0.00227,0.12081,0.03494
F0-Intensity,M_1_4_con_Mid_Neut,1.636,97.6,98.7,8.3,82.6,111.5,28.9,79.25,79.5,1.49,-3.3,1.89,5.18,64,63.7,27.9,0.01087,0.00227,0.00489,0.0009,0.12082,0.16083,0.03494,-5.55,-16.9,-16.6,14.4,0.081,0.01087,0.00227,0.12082,0.03494
F0-Intensity,M_1_4_con_Mid_Quie,1.636,97.6,98.7,8.3,82.6,111.5,28.9,79.25,79.5,1.49,-3.3,1.89,5.18,61,60.7,27.9,0.01087,0.00227,0.00489,0.0009,0.12081,0.16082,0.03495,-5.55,-16.9,-16.6,14.4,0.081,0.01087,0.00227,0.12081,0.03495
F0-Intensity,M_1_5_con_High_Loud,2.786,111.6,111.8,13.5,89.2,147.2,58,81.5,81.66,2.05,-1.97,6.7,8.67,68,67,20.7,0.01051,0.00288,0.00575,0.0011,0.10167,0.10185,0.04291,0.52,-15.9,-15.1,14.7,0.0909,0.01051,0.00288,0.10167,0.04291
F0-Intensity,M_1_5_con_High_Neut,2.786,111.6,111.8,13.5,89.2,147.2,58,81.5,81.66,2.05,-1.97,6.7,8.67,64,63,20.7,0.01054,0.00289,0.00578,0.0011,0.10165,0.10198,0.04295,0.51,-15.9,-15.1,14.7,0.0909,0.01054,0.00289,0.10165,0.04295
F0-Intensity,M_1_5_con_High_Quie,2.786,111.6,111.8,13.5,89.2,147.2,58,81.5,81.66,2.05,-1.97,6.7,8.67,61,60,20.7,0.01054,0.00289,0.00578,0.0011,0.10161,0.10318,0.04301,0.51,-15.9,-15.1,14.7,0.0911,0.01054,0.00289,0.10161,0.04301
F0-Intensity,M_1_5_con_Low_Loud,2.786,87.5,85.8,7,78.3,105.5,27.1,77.35,77.08,1.34,-4.23,0.92,5.15,68,67,20.1,0.0132,0.00358,0.00586,0.0009,0.09797,0.14134,0.0403,-2.6,-15.7,-15.3,13.2,0.1446,0.0132,0.00358,0.09797,0.0403
